Metric,Pos_Weight,Gamma,Mean,Transfer Learning,Std,Formatted,Profile,Source_Folder,Source_File
Fold_Agreement_Rate_(Unanimous%),2.0,2.5,86.8421052631579,TRUE,,86.8421,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Fold_Agreement_Rate_(Unanimous%),2.0,3.0,83.33333333333334,TRUE,,83.3333,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Fold_Agreement_Rate_(Unanimous%),2.0,3.5,71.9298245614035,TRUE,,71.9298,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.0,2.0,0.0036896841210951,FALSE,,0.0037,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.0,2.5,0.0025250095733886,FALSE,,0.0025,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.0,3.0,0.0038815074808549,FALSE,,0.0039,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.0,3.5,0.0029751631710647,FALSE,,0.0030,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.5,2.0,0.0037176220557193,FALSE,,0.0037,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.5,2.5,0.0046155757630567,FALSE,,0.0046,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.5,3.0,0.0022316200035235,FALSE,,0.0022,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.5,3.5,0.0045271667908068,FALSE,,0.0045,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,2.0,2.0,0.0033897651569761,FALSE,,0.0034,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,2.0,2.5,0.0049481504440593,FALSE,,0.0049,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,2.0,3.0,0.0035167993123812,FALSE,,0.0035,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,2.0,3.5,0.0057776206408422,FALSE,,0.0058,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.0,2.0,0.0021025939596222,TRUE,,0.0021,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.0,2.5,0.0046593517980412,TRUE,,0.0047,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.0,3.0,0.0040709214689975,TRUE,,0.0041,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.0,3.5,0.0045564651080989,TRUE,,0.0046,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.5,2.0,0.002155166004979,TRUE,,0.0022,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.5,2.5,0.0025394444715534,TRUE,,0.0025,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.5,3.0,0.0035960321322152,TRUE,,0.0036,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,1.5,3.5,0.0036007749844601,TRUE,,0.0036,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,2.0,2.0,0.0019721824899338,TRUE,,0.0020,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,2.0,2.5,0.0050076213007272,TRUE,,0.0050,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,2.0,3.0,0.006000794805213,TRUE,,0.0060,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Fold_PR_AUC_Variance,2.0,3.5,0.0043903733667532,TRUE,,0.0044,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.0,2.0,0.0052788837364157,FALSE,,0.0053,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.0,2.5,0.0030444476500777,FALSE,,0.0030,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.0,3.0,0.0063439972892547,FALSE,,0.0063,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.0,3.5,0.0033848176020612,FALSE,,0.0034,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.5,2.0,0.0044581331015081,FALSE,,0.0045,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.5,2.5,0.0072705520535659,FALSE,,0.0073,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.5,3.0,0.0030624420963576,FALSE,,0.0031,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.5,3.5,0.0059827968309351,FALSE,,0.0060,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,2.0,2.0,0.004088357012575,FALSE,,0.0041,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,2.0,2.5,0.0072309643981056,FALSE,,0.0072,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,2.0,3.0,0.0054986302487142,FALSE,,0.0055,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,2.0,3.5,0.0075957943324399,FALSE,,0.0076,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.0,2.0,0.0039058644701053,TRUE,,0.0039,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.0,2.5,0.0053809057375192,TRUE,,0.0054,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.0,3.0,0.0067477695813085,TRUE,,0.0067,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.0,3.5,0.0073712258290022,TRUE,,0.0074,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.5,2.0,0.0038961507906301,TRUE,,0.0039,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.5,2.5,0.0035766916703807,TRUE,,0.0036,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.5,3.0,0.0047678185092598,TRUE,,0.0048,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,1.5,3.5,0.0058565325608199,TRUE,,0.0059,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,2.0,2.0,0.0026127473597665,TRUE,,0.0026,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,2.0,2.5,0.0079891927770551,TRUE,,0.0080,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,2.0,3.0,0.0078858372012299,TRUE,,0.0079,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Fold_ROC_AUC_Variance,2.0,3.5,0.0065689276609458,TRUE,,0.0066,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.0,2.0,3.508771929824561,FALSE,,3.5088,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.0,2.5,8.771929824561402,FALSE,,8.7719,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.0,3.0,7.894736842105263,FALSE,,7.8947,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.0,3.5,7.017543859649122,FALSE,,7.0175,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.5,2.0,3.508771929824561,FALSE,,3.5088,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.5,2.5,7.017543859649122,FALSE,,7.0175,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.5,3.0,3.508771929824561,FALSE,,3.5088,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.5,3.5,3.508771929824561,FALSE,,3.5088,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,2.0,2.0,2.631578947368421,FALSE,,2.6316,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,2.0,2.5,6.140350877192982,FALSE,,6.1404,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,2.0,3.0,8.771929824561402,FALSE,,8.7719,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,2.0,3.5,7.894736842105263,FALSE,,7.8947,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.0,2.0,4.385964912280701,TRUE,,4.3860,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.0,2.5,6.140350877192982,TRUE,,6.1404,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.0,3.0,7.017543859649122,TRUE,,7.0175,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.0,3.5,7.894736842105263,TRUE,,7.8947,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.5,2.0,4.385964912280701,TRUE,,4.3860,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.5,2.5,6.140350877192982,TRUE,,6.1404,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.5,3.0,4.385964912280701,TRUE,,4.3860,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,1.5,3.5,14.912280701754383,TRUE,,14.9123,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,2.0,2.0,5.263157894736842,TRUE,,5.2632,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,2.0,2.5,5.263157894736842,TRUE,,5.2632,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,2.0,3.0,12.280701754385964,TRUE,,12.2807,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
High_Entropy_Patients_Rate_%,2.0,3.5,17.543859649122805,TRUE,,17.5439,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.0,2.0,8.47457627118644,FALSE,,8.4746,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.0,2.5,12.5,FALSE,,12.5000,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.0,3.0,17.142857142857142,FALSE,,17.1429,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.0,3.5,8.823529411764707,FALSE,,8.8235,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.5,2.0,9.090909090909092,FALSE,,9.0909,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.5,2.5,6.25,FALSE,,6.2500,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.5,3.0,13.043478260869565,FALSE,,13.0435,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.5,3.5,17.142857142857142,FALSE,,17.1429,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,2.0,2.0,11.940298507462686,FALSE,,11.9403,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,2.0,2.5,15.068493150684931,FALSE,,15.0685,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,2.0,3.0,12.0,FALSE,,12.0000,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,2.0,3.5,26.08695652173913,FALSE,,26.0870,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.0,2.0,15.384615384615383,TRUE,,15.3846,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.0,2.5,10.16949152542373,TRUE,,10.1695,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.0,3.0,11.76470588235294,TRUE,,11.7647,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.0,3.5,9.090909090909092,TRUE,,9.0909,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.5,2.0,13.432835820895525,TRUE,,13.4328,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.5,2.5,14.705882352941178,TRUE,,14.7059,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.5,3.0,11.76470588235294,TRUE,,11.7647,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,1.5,3.5,20.689655172413797,TRUE,,20.6897,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,2.0,2.0,12.307692307692308,TRUE,,12.3077,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,2.0,2.5,15.27777777777778,TRUE,,15.2778,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,2.0,3.0,17.5,TRUE,,17.5000,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Majority_Vote_Rescue_Rate_%,2.0,3.5,24.731182795698924,TRUE,,24.7312,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,2.0,0.860178789599605,FALSE,,0.8602,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,2.5,0.8131727983645296,FALSE,,0.8132,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,3.0,0.7207499701564472,FALSE,,0.7207,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,3.5,0.7509584668447591,FALSE,,0.7510,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,2.0,0.7817359599705715,FALSE,,0.7817,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,2.5,0.8131727983645296,FALSE,,0.8132,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,3.0,0.7716807262833706,FALSE,,0.7717,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,3.5,0.7207499701564472,FALSE,,0.7207,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,2.0,0.7662705333804034,FALSE,,0.7663,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,2.5,0.7128714938817337,FALSE,,0.7129,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,3.0,0.6841302420111159,FALSE,,0.6841,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,3.5,0.4890096469218258,FALSE,,0.4890,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,2.0,0.7973661509306258,TRUE,,0.7974,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,2.5,0.8250694512486008,TRUE,,0.8251,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,3.0,0.7509584668447591,TRUE,,0.7510,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,3.5,0.8172694126965067,TRUE,,0.8173,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,2.0,0.7662705333804034,TRUE,,0.7663,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,2.5,0.7509584668447591,TRUE,,0.7510,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,3.0,0.7509584668447591,TRUE,,0.7510,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,3.5,0.5158203838251441,TRUE,,0.5158,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,2.0,0.7973661509306258,TRUE,,0.7974,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,2.5,0.727392967453308,TRUE,,0.7274,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,3.0,0.6519202405202649,TRUE,,0.6519,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,3.5,0.4751909633114914,TRUE,,0.4752,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.0,2.0,2.5,FALSE,,2.5000,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.0,2.5,2.5,FALSE,,2.5000,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.0,3.0,2.5,FALSE,,2.5000,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.0,3.5,2.5,FALSE,,2.5000,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.5,2.0,2.5,FALSE,,2.5000,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.5,2.5,2.5,FALSE,,2.5000,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.5,3.0,2.5,FALSE,,2.5000,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.5,3.5,2.5,FALSE,,2.5000,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,2.0,2.0,2.5,FALSE,,2.5000,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,2.0,2.5,2.5,FALSE,,2.5000,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,2.0,3.0,2.5,FALSE,,2.5000,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,2.0,3.5,2.5,FALSE,,2.5000,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.0,2.0,2.5,TRUE,,2.5000,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.0,2.5,2.5,TRUE,,2.5000,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.0,3.0,2.5,TRUE,,2.5000,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.0,3.5,2.5,TRUE,,2.5000,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.5,2.0,2.5,TRUE,,2.5000,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.5,2.5,2.5,TRUE,,2.5000,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.5,3.0,2.5,TRUE,,2.5000,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,1.5,3.5,2.5,TRUE,,2.5000,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,2.0,2.0,2.5,TRUE,,2.5000,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,2.0,2.5,2.5,TRUE,,2.5000,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,2.0,3.0,2.5,TRUE,,2.5000,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Max_Disagreement_Count,2.0,3.5,2.5,TRUE,,2.5000,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,2.0,0.9454545454545454,FALSE,,0.9455,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,2.5,0.96,FALSE,,0.9600,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,3.0,0.9545454545454546,FALSE,,0.9545,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
