Metric,Pos_Weight,Gamma,Mean_Transfer_Learning_False,Mean_Transfer_Learning_True,Std_Transfer_Learning_False,Std_Transfer_Learning_True,Difference_True_Minus_False,Propagated_Std_True_Minus_False
Disagreement_Rate_%,1.0,3.0,14.912280701754389,14.912280701754389,0.0,0.0,0.0,0.0
Disagreement_Rate_%,1.0,3.5,16.666666666666664,13.157894736842104,0.0,0.0,-3.50877192982456,0.0
Disagreement_Rate_%,1.5,2.0,10.526315789473683,16.666666666666664,0.0,0.0,6.140350877192981,0.0
Disagreement_Rate_%,1.5,2.5,10.526315789473683,12.28070175438597,0.0,0.0,1.7543859649122862,0.0
Disagreement_Rate_%,1.5,3.0,10.526315789473683,12.28070175438597,0.0,0.0,1.7543859649122862,0.0
Disagreement_Rate_%,1.5,3.5,12.28070175438597,27.192982456140346,0.0,0.0,14.912280701754376,0.0
Disagreement_Rate_%,2.0,2.0,14.035087719298245,9.64912280701754,0.0,0.0,-4.385964912280706,0.0
Disagreement_Rate_%,2.0,2.5,14.912280701754389,13.157894736842104,0.0,0.0,-1.7543859649122844,0.0
Disagreement_Rate_%,2.0,3.0,17.543859649122805,16.666666666666664,0.0,0.0,-0.8771929824561404,0.0
Disagreement_Rate_%,2.0,3.5,28.07017543859649,28.07017543859649,0.0,0.0,0.0,0.0
Ensemble_Accuracy_Delta_vs_AvgFold,1.0,2.0,0.0087719298245613,-0.0140350877192981,0.0,0.0,-0.0228070175438594,0.0
Ensemble_Accuracy_Delta_vs_AvgFold,1.0,2.5,-0.0017543859649121,0.0105263157894737,0.0,0.0,0.0122807017543858,0.0
Ensemble_Accuracy_Delta_vs_AvgFold,1.0,3.0,-0.0631578947368421,-0.0403508771929824,0.0,0.0,0.022807017543859692,0.0
Ensemble_Accuracy_Delta_vs_AvgFold,1.0,3.5,-0.0298245614035086,-0.0105263157894737,0.0,0.0,0.0192982456140349,0.0
Ensemble_Accuracy_Delta_vs_AvgFold,1.5,2.0,-0.0350877192982455,-0.0298245614035088,0.0,0.0,0.005263157894736702,0.0
Ensemble_Accuracy_Delta_vs_AvgFold,1.5,2.5,-0.0105263157894737,-0.0473684210526316,0.0,0.0,-0.0368421052631579,0.0
Ensemble_Accuracy_Delta_vs_AvgFold,1.5,3.0,-0.0438596491228071,-0.0438596491228069,0.0,0.0,2.0122792321330962e-16,0.0
Ensemble_Accuracy_Delta_vs_AvgFold,1.5,3.5,-0.0526315789473683,-0.1298245614035087,0.0,0.0,-0.0771929824561404,0.0
Ensemble_Accuracy_Delta_vs_AvgFold,2.0,2.0,-0.036842105263158,-0.0192982456140351,0.0,0.0,0.017543859649122903,0.0
Ensemble_Accuracy_Delta_vs_AvgFold,2.0,2.5,-0.0508771929824561,-0.0526315789473683,0.0,0.0,-0.0017543859649122029,0.0
