Metric,Pos_Weight,Gamma,Mean,Transfer Learning,Std,Formatted,Summary_Type,Profile,Source_Folder,Source_File
TN_(True_Negatives),2.0,2.5,53.0,FALSE,,53.0000,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),2.0,3.0,53.0,FALSE,,53.0000,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),2.0,3.5,52.0,FALSE,,52.0000,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.0,2.0,54.0,TRUE,,54.0000,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.0,2.5,54.0,TRUE,,54.0000,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.0,3.0,52.0,TRUE,,52.0000,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.0,3.5,51.0,TRUE,,51.0000,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.5,2.0,52.0,TRUE,,52.0000,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.5,2.5,51.0,TRUE,,51.0000,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.5,3.0,54.0,TRUE,,54.0000,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.5,3.5,53.0,TRUE,,53.0000,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),2.0,2.0,54.0,TRUE,,54.0000,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),2.0,2.5,53.0,TRUE,,53.0000,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),2.0,3.0,53.0,TRUE,,53.0000,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),2.0,3.5,51.0,TRUE,,51.0000,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.0,2.0,52.0,FALSE,,52.0000,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.0,2.5,52.0,FALSE,,52.0000,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.0,3.0,53.0,FALSE,,53.0000,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.0,3.5,50.0,FALSE,,50.0000,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.5,2.0,52.0,FALSE,,52.0000,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.5,2.5,52.0,FALSE,,52.0000,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.5,3.0,51.0,FALSE,,51.0000,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.5,3.5,52.0,FALSE,,52.0000,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),2.0,2.0,51.0,FALSE,,51.0000,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),2.0,2.5,52.0,FALSE,,52.0000,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),2.0,3.0,51.0,FALSE,,51.0000,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),2.0,3.5,52.0,FALSE,,52.0000,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.0,2.0,53.0,TRUE,,53.0000,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.0,2.5,52.0,TRUE,,52.0000,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.0,3.0,50.0,TRUE,,50.0000,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.0,3.5,53.0,TRUE,,53.0000,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.5,2.0,52.0,TRUE,,52.0000,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.5,2.5,51.0,TRUE,,51.0000,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.5,3.0,53.0,TRUE,,53.0000,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),1.5,3.5,51.0,TRUE,,51.0000,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),2.0,2.0,51.0,TRUE,,51.0000,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),2.0,2.5,52.0,TRUE,,52.0000,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),2.0,3.0,52.0,TRUE,,52.0000,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,hybrid_ensemble_summary_00-00.csv
TP_(True_Positives),2.0,3.5,52.0,TRUE,,52.0000,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,hybrid_ensemble_summary_00-00.csv
Accuracy,1.0,2.0,0.9298245614035088,FALSE,,0.9298,meta_classifier,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,meta_classifier_summary_00-00.csv
Accuracy,1.0,2.5,0.912280701754386,FALSE,,0.9123,meta_classifier,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,meta_classifier_summary_00-00.csv
Accuracy,1.0,3.0,0.9385964912280702,FALSE,,0.9386,meta_classifier,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,meta_classifier_summary_00-00.csv
Accuracy,1.0,3.5,0.8859649122807017,FALSE,,0.8860,meta_classifier,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,meta_classifier_summary_00-00.csv
Accuracy,1.5,2.0,0.9298245614035088,FALSE,,0.9298,meta_classifier,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,meta_classifier_summary_00-00.csv
Accuracy,1.5,2.5,0.9298245614035088,FALSE,,0.9298,meta_classifier,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,meta_classifier_summary_00-00.csv
Accuracy,1.5,3.0,0.912280701754386,FALSE,,0.9123,meta_classifier,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,meta_classifier_summary_00-00.csv
Accuracy,1.5,3.5,0.9298245614035088,FALSE,,0.9298,meta_classifier,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,meta_classifier_summary_00-00.csv
Accuracy,2.0,2.0,0.912280701754386,FALSE,,0.9123,meta_classifier,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,meta_classifier_summary_00-00.csv
Accuracy,2.0,2.5,0.9210526315789472,FALSE,,0.9211,meta_classifier,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,meta_classifier_summary_00-00.csv
Accuracy,2.0,3.0,0.912280701754386,FALSE,,0.9123,meta_classifier,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,meta_classifier_summary_00-00.csv
Accuracy,2.0,3.5,0.912280701754386,FALSE,,0.9123,meta_classifier,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,meta_classifier_summary_00-00.csv
Accuracy,1.0,2.0,0.9385964912280702,TRUE,,0.9386,meta_classifier,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,meta_classifier_summary_00-00.csv
Accuracy,1.0,2.5,0.9298245614035088,TRUE,,0.9298,meta_classifier,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,meta_classifier_summary_00-00.csv
Accuracy,1.0,3.0,0.8947368421052632,TRUE,,0.8947,meta_classifier,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,meta_classifier_summary_00-00.csv
Accuracy,1.0,3.5,0.912280701754386,TRUE,,0.9123,meta_classifier,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,meta_classifier_summary_00-00.csv
Accuracy,1.5,2.0,0.912280701754386,TRUE,,0.9123,meta_classifier,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,meta_classifier_summary_00-00.csv
Accuracy,1.5,2.5,0.8947368421052632,TRUE,,0.8947,meta_classifier,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,meta_classifier_summary_00-00.csv
Accuracy,1.5,3.0,0.9385964912280702,TRUE,,0.9386,meta_classifier,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,meta_classifier_summary_00-00.csv
Accuracy,1.5,3.5,0.912280701754386,TRUE,,0.9123,meta_classifier,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,meta_classifier_summary_00-00.csv
Accuracy,2.0,2.0,0.9210526315789472,TRUE,,0.9211,meta_classifier,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,meta_classifier_summary_00-00.csv
Accuracy,2.0,2.5,0.9210526315789472,TRUE,,0.9211,meta_classifier,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,meta_classifier_summary_00-00.csv
Accuracy,2.0,3.0,0.9210526315789472,TRUE,,0.9211,meta_classifier,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,meta_classifier_summary_00-00.csv
Accuracy,2.0,3.5,0.9035087719298246,TRUE,,0.9035,meta_classifier,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.0,2.0,0.9298245614035088,FALSE,,0.9298,meta_classifier,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.0,2.5,0.912280701754386,FALSE,,0.9123,meta_classifier,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.0,3.0,0.9385964912280702,FALSE,,0.9386,meta_classifier,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.0,3.5,0.8859649122807017,FALSE,,0.8860,meta_classifier,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.5,2.0,0.9298245614035088,FALSE,,0.9298,meta_classifier,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.5,2.5,0.9298245614035088,FALSE,,0.9298,meta_classifier,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.5,3.0,0.912280701754386,FALSE,,0.9123,meta_classifier,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.5,3.5,0.9298245614035088,FALSE,,0.9298,meta_classifier,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,meta_classifier_summary_00-00.csv
Balanced_Accuracy,2.0,2.0,0.912280701754386,FALSE,,0.9123,meta_classifier,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,meta_classifier_summary_00-00.csv
Balanced_Accuracy,2.0,2.5,0.9210526315789472,FALSE,,0.9211,meta_classifier,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,meta_classifier_summary_00-00.csv
Balanced_Accuracy,2.0,3.0,0.912280701754386,FALSE,,0.9123,meta_classifier,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,meta_classifier_summary_00-00.csv
Balanced_Accuracy,2.0,3.5,0.912280701754386,FALSE,,0.9123,meta_classifier,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.0,2.0,0.9385964912280702,TRUE,,0.9386,meta_classifier,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.0,2.5,0.9298245614035088,TRUE,,0.9298,meta_classifier,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.0,3.0,0.894736842105263,TRUE,,0.8947,meta_classifier,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.0,3.5,0.912280701754386,TRUE,,0.9123,meta_classifier,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.5,2.0,0.912280701754386,TRUE,,0.9123,meta_classifier,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.5,2.5,0.8947368421052632,TRUE,,0.8947,meta_classifier,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.5,3.0,0.9385964912280702,TRUE,,0.9386,meta_classifier,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,meta_classifier_summary_00-00.csv
Balanced_Accuracy,1.5,3.5,0.912280701754386,TRUE,,0.9123,meta_classifier,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,meta_classifier_summary_00-00.csv
Balanced_Accuracy,2.0,2.0,0.9210526315789472,TRUE,,0.9211,meta_classifier,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,meta_classifier_summary_00-00.csv
Balanced_Accuracy,2.0,2.5,0.9210526315789472,TRUE,,0.9211,meta_classifier,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,meta_classifier_summary_00-00.csv
Balanced_Accuracy,2.0,3.0,0.9210526315789472,TRUE,,0.9211,meta_classifier,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,meta_classifier_summary_00-00.csv
Balanced_Accuracy,2.0,3.5,0.9035087719298244,TRUE,,0.9035,meta_classifier,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.0,2.0,0.8596491228070176,FALSE,,0.8596,meta_classifier,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.0,2.5,0.8245614035087719,FALSE,,0.8246,meta_classifier,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.0,3.0,0.8771929824561404,FALSE,,0.8772,meta_classifier,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.0,3.5,0.7719298245614035,FALSE,,0.7719,meta_classifier,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.5,2.0,0.8596491228070176,FALSE,,0.8596,meta_classifier,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.5,2.5,0.8596491228070176,FALSE,,0.8596,meta_classifier,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.5,3.0,0.8245614035087719,FALSE,,0.8246,meta_classifier,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.5,3.5,0.8596491228070176,FALSE,,0.8596,meta_classifier,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,meta_classifier_summary_00-00.csv
Cohen_Kappa,2.0,2.0,0.8245614035087719,FALSE,,0.8246,meta_classifier,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,meta_classifier_summary_00-00.csv
Cohen_Kappa,2.0,2.5,0.8421052631578947,FALSE,,0.8421,meta_classifier,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,meta_classifier_summary_00-00.csv
Cohen_Kappa,2.0,3.0,0.8245614035087719,FALSE,,0.8246,meta_classifier,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,meta_classifier_summary_00-00.csv
Cohen_Kappa,2.0,3.5,0.8245614035087719,FALSE,,0.8246,meta_classifier,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.0,2.0,0.8771929824561404,TRUE,,0.8772,meta_classifier,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.0,2.5,0.8596491228070176,TRUE,,0.8596,meta_classifier,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.0,3.0,0.7894736842105263,TRUE,,0.7895,meta_classifier,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.0,3.5,0.8245614035087719,TRUE,,0.8246,meta_classifier,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.5,2.0,0.8245614035087719,TRUE,,0.8246,meta_classifier,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.5,2.5,0.7894736842105263,TRUE,,0.7895,meta_classifier,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.5,3.0,0.8771929824561404,TRUE,,0.8772,meta_classifier,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,meta_classifier_summary_00-00.csv
Cohen_Kappa,1.5,3.5,0.8245614035087719,TRUE,,0.8246,meta_classifier,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,meta_classifier_summary_00-00.csv
Cohen_Kappa,2.0,2.0,0.8421052631578947,TRUE,,0.8421,meta_classifier,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,meta_classifier_summary_00-00.csv
Cohen_Kappa,2.0,2.5,0.8421052631578947,TRUE,,0.8421,meta_classifier,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,meta_classifier_summary_00-00.csv
Cohen_Kappa,2.0,3.0,0.8421052631578947,TRUE,,0.8421,meta_classifier,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,meta_classifier_summary_00-00.csv
Cohen_Kappa,2.0,3.5,0.8070175438596492,TRUE,,0.8070,meta_classifier,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,meta_classifier_summary_00-00.csv
F1_Score,1.0,2.0,0.9285714285714286,FALSE,,0.9286,meta_classifier,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,meta_classifier_summary_00-00.csv
F1_Score,1.0,2.5,0.912280701754386,FALSE,,0.9123,meta_classifier,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,meta_classifier_summary_00-00.csv
F1_Score,1.0,3.0,0.9380530973451328,FALSE,,0.9381,meta_classifier,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,meta_classifier_summary_00-00.csv
F1_Score,1.0,3.5,0.8849557522123894,FALSE,,0.8850,meta_classifier,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,meta_classifier_summary_00-00.csv
F1_Score,1.5,2.0,0.9285714285714286,FALSE,,0.9286,meta_classifier,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,meta_classifier_summary_00-00.csv
F1_Score,1.5,2.5,0.9285714285714286,FALSE,,0.9286,meta_classifier,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,meta_classifier_summary_00-00.csv
F1_Score,1.5,3.0,0.9107142857142856,FALSE,,0.9107,meta_classifier,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,meta_classifier_summary_00-00.csv
F1_Score,1.5,3.5,0.9285714285714286,FALSE,,0.9286,meta_classifier,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,meta_classifier_summary_00-00.csv
F1_Score,2.0,2.0,0.9107142857142856,FALSE,,0.9107,meta_classifier,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,meta_classifier_summary_00-00.csv
F1_Score,2.0,2.5,0.9203539823008848,FALSE,,0.9204,meta_classifier,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,meta_classifier_summary_00-00.csv
F1_Score,2.0,3.0,0.9107142857142856,FALSE,,0.9107,meta_classifier,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,meta_classifier_summary_00-00.csv
F1_Score,2.0,3.5,0.912280701754386,FALSE,,0.9123,meta_classifier,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,meta_classifier_summary_00-00.csv
F1_Score,1.0,2.0,0.9380530973451328,TRUE,,0.9381,meta_classifier,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,meta_classifier_summary_00-00.csv
F1_Score,1.0,2.5,0.9298245614035088,TRUE,,0.9298,meta_classifier,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,meta_classifier_summary_00-00.csv
F1_Score,1.0,3.0,0.8928571428571429,TRUE,,0.8929,meta_classifier,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,meta_classifier_summary_00-00.csv
F1_Score,1.0,3.5,0.913793103448276,TRUE,,0.9138,meta_classifier,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,meta_classifier_summary_00-00.csv
F1_Score,1.5,2.0,0.912280701754386,TRUE,,0.9123,meta_classifier,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,meta_classifier_summary_00-00.csv
F1_Score,1.5,2.5,0.8947368421052632,TRUE,,0.8947,meta_classifier,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,meta_classifier_summary_00-00.csv
F1_Score,1.5,3.0,0.9380530973451328,TRUE,,0.9381,meta_classifier,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,meta_classifier_summary_00-00.csv
F1_Score,1.5,3.5,0.9107142857142856,TRUE,,0.9107,meta_classifier,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,meta_classifier_summary_00-00.csv
F1_Score,2.0,2.0,0.918918918918919,TRUE,,0.9189,meta_classifier,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,meta_classifier_summary_00-00.csv
F1_Score,2.0,2.5,0.9203539823008848,TRUE,,0.9204,meta_classifier,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,meta_classifier_summary_00-00.csv
F1_Score,2.0,3.0,0.9203539823008848,TRUE,,0.9204,meta_classifier,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,meta_classifier_summary_00-00.csv
F1_Score,2.0,3.5,0.9043478260869564,TRUE,,0.9043,meta_classifier,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),1.0,2.0,0.087719298245614,FALSE,,0.0877,meta_classifier,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),1.0,2.5,0.087719298245614,FALSE,,0.0877,meta_classifier,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),1.0,3.0,0.0701754385964912,FALSE,,0.0702,meta_classifier,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),1.0,3.5,0.1228070175438596,FALSE,,0.1228,meta_classifier,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),1.5,2.0,0.087719298245614,FALSE,,0.0877,meta_classifier,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),1.5,2.5,0.087719298245614,FALSE,,0.0877,meta_classifier,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),1.5,3.0,0.1052631578947368,FALSE,,0.1053,meta_classifier,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),1.5,3.5,0.087719298245614,FALSE,,0.0877,meta_classifier,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),2.0,2.0,0.1052631578947368,FALSE,,0.1053,meta_classifier,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),2.0,2.5,0.087719298245614,FALSE,,0.0877,meta_classifier,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),2.0,3.0,0.1052631578947368,FALSE,,0.1053,meta_classifier,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),2.0,3.5,0.087719298245614,FALSE,,0.0877,meta_classifier,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),1.0,2.0,0.0701754385964912,TRUE,,0.0702,meta_classifier,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,meta_classifier_summary_00-00.csv
FNR_(False_Negative_Rate),1.0,2.5,0.0701754385964912,TRUE,,0.0702,meta_classifier,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,meta_classifier_summary_00-00.csv
